customerNumber,productName,orderMonth,priceEach,quantityOrdered,final_payment
353,"1900s Vintage Bi-Plane",3,60.29,28,1688.12
353,"1937 Horch 930V Limousine",3,61.15,34,2079.10
353,"Corsair F4U ( Bird Cage)",3,56.64,41,2322.24
353,"1900s Vintage Tri-Plane",3,65.93,45,2966.85
353,"1928 Ford Phaeton Deluxe",3,60.54,22,1331.88
353,"1930 Buick Marquette Phaeton",3,38.84,49,1903.16
353,"American Airlines: B767-300",3,78.55,47,3691.85
353,"HMS Bounty",3,75.13,36,2704.68
353,"America West Airlines B757-200",3,98.72,22,2171.84
353,"ATA: B757-300",3,102.04,23,2346.92
353,"F/A 18 Hornet 1/72",3,76.80,29,2227.20
353,"American Airlines: MD-11S",3,62.19,36,2238.84
353,"Boeing X-32A JSF",3,41.22,34,1401.48
496,"1969 Harley Davidson Ultimate Chopper",4,77.52,40,3100.80
496,"1996 Moto Guzzi 1100i",4,99.91,51,5095.41
496,"2003 Harley-Davidson Eagle Drag Bike",4,156.86,22,3450.92
496,"2002 Suzuki XREO",4,123.51,29,3581.79
496,"1936 Harley Davidson El Knucklehead",4,51.48,30,1544.40
496,"1997 BMW R 1100 S",4,104.81,57,5974.17
496,"1960 BSA Gold Star DBD34",4,75.41,58,4373.78
496,"1997 BMW F650 ST",4,97.89,32,3132.48
450,"1972 Alfa Romeo GTA",4,134.64,64,8616.96
450,"1980s Black Hawk Helicopter",4,129.31,34,4396.54
450,"1999 Yamaha Speed Boat",4,74.84,30,2245.20
450,"1941 Chevrolet Special Deluxe Cabriolet",4,88.93,58,5157.94
450,"1900s Vintage Bi-Plane",4,55.49,24,1331.76
450,"1937 Horch 930V Limousine",4,59.18,38,2248.84
450,"1940 Ford Delivery Sedan",4,74.64,42,3134.88
450,"HMS Bounty",4,82.37,46,3789.02
450,"Boeing X-32A JSF",4,41.71,20,834.20
328,"P-51-D Mustang",4,75.19,42,3157.98
328,"1928 British Royal Navy Airplane",4,87.54,38,3326.52
328,"Corsair F4U ( Bird Cage)",4,59.37,64,3799.68
328,"1900s Vintage Tri-Plane",4,65.93,52,3428.36
328,"1997 BMW F650 ST",4,81.91,49,4013.59
328,"1928 Ford Phaeton Deluxe",4,62.60,62,3881.20
328,"1930 Buick Marquette Phaeton",4,41.46,56,2321.76
328,"American Airlines: B767-300",4,77.64,11,854.04
328,"America West Airlines B757-200",4,98.72,85,8391.20
328,"ATA: B757-300",4,96.11,21,2018.31
328,"F/A 18 Hornet 1/72",4,73.60,77,5667.20
328,"American Airlines: MD-11S",4,66.63,40,2665.20
406,"1996 Moto Guzzi 1100i",4,118.94,45,5352.30
406,"1936 Harley Davidson El Knucklehead",4,58.15,55,3198.25
406,"1960 BSA Gold Star DBD34",4,61.70,59,3640.30
201,"1969 Harley Davidson Ultimate Chopper",4,85.17,24,2044.08
201,"2003 Harley-Davidson Eagle Drag Bike",4,174.29,66,11503.14
201,"2002 Suzuki XREO",4,122.00,66,8052.00
201,"1957 Vespa GS150",4,55.33,36,1991.88
201,"1997 BMW R 1100 S",4,109.32,46,5028.72
201,"1982 Ducati 900 Monster",4,57.49,27,1552.23
201,"1982 Ducati 996 R",4,35.80,30,1074.00
201,"1974 Ducati 350 Mk3 Desmo",4,88.78,45,3995.10
201,"2002 Yamaha YZR M1",4,65.09,31,2017.79
323,"1968 Ford Mustang",4,163.44,64,10460.16
323,"1968 Dodge Charger",4,102.17,43,4393.31
323,"1970 Plymouth Hemi Cuda",4,67.03,77,5161.31
323,"1969 Dodge Super Bee",4,67.54,90,6078.60
323,"1976 Ford Gran Torino",4,127.88,28,3580.64
323,"1957 Corvette Convertible",4,124.99,48,5999.52
323,"1971 Alpine Renault 1600s",4,53.27,49,2610.23
323,"1961 Chevrolet Impala",4,65.48,48,3143.04
209,"1969 Dodge Charger",4,115.16,97,11170.52
209,"1948 Porsche 356-A Roadster",4,72.38,61,4415.18
209,"1992 Ferrari 360 Spider red",4,147.33,55,8103.15
209,"1982 Lamborghini Diablo",4,37.38,47,1756.86
209,"1956 Porsche 356A Coupe",4,127.79,76,9712.04
145,"1993 Mazda RX-7",4,124.56,61,7598.16
145,"1995 Honda Civic",4,133.72,48,6418.56
145,"1948 Porsche Type 356 Roadster",4,117.26,65,7621.90
450,"1965 Aston Martin DB5",4,114.48,59,6754.32
450,"1917 Grand Touring Sedan",4,141.10,76,10723.60
450,"1911 Ford Town Car",4,58.12,42,2441.04
450,"1999 Indy 500 Monte Carlo SS",4,132.00,41,5412.00
450,"1932 Alfa Romeo 8C2300 Spider Sport",4,91.11,6,546.66
450,"1957 Ford Thunderbird",4,64.14,66,4233.24
450,"1970 Chevy Chevelle SS 454",4,68.35,26,1777.10
450,"1966 Shelby Cobra 427 S/C",4,45.78,64,2929.92
450,"1949 Jaguar XK 120",4,81.78,76,6215.28
450,"1952 Citroen-15CV",4,98.65,59,5820.35
450,"1969 Chevrolet Camaro Z28",4,77.05,13,1001.65
450,"2002 Chevy Corvette",4,101.73,43,4374.39
398,"1936 Mercedes Benz 500k Roadster",4,41.03,15,615.45
166,"1932 Model A Ford J-Coupe",4,104.25,6,625.50
166,"1939 Chevrolet Deluxe Coupe",4,27.88,61,1700.68
357,"1937 Lincoln Berline",4,99.66,65,6477.90
357,"1936 Mercedes-Benz 500K Special Roadster",4,51.21,44,2253.24
357,"1928 Mercedes-Benz SSK",4,145.13,56,8127.28
357,"1913 Ford Model T Speedster",4,93.21,47,4380.87
357,"1934 Ford V8 Coupe",4,49.97,53,2648.41
357,"18th Century Vintage Horse Carriage",4,84.82,34,2883.88
357,"1917 Maxwell Touring Car",4,81.35,44,3579.40
357,"1938 Cadillac V-16 Presidential Limousine",4,42.56,31,1319.36
357,"1936 Chrysler Airflow",4,95.44,50,4772.00
233,"1952 Alpine Renault 1300",5,205.73,23,4731.79
233,"1962 LanciaA Delta 16V",5,144.79,27,3909.33
233,"1958 Setra Bus",5,110.70,40,4428.00
233,"1940 Ford Pickup Truck",5,109.67,27,2961.09
233,"1940s Ford truck",5,106.55,46,4901.30
233,"1939 Cadillac Limousine",5,41.25,35,1443.75
233,"1980’s GM Manhattan Express",5,78.01,26,2028.26
233,"1996 Peterbilt 379 Stake Bed with Outrigger",5,60.76,27,1640.52
233,"1982 Camaro Z28",5,89.01,34,3026.34
141,"1957 Chevy Pickup",5,100.73,54,5439.42
141,"1998 Chrysler Plymouth Prowler",5,150.63,41,6175.83
141,"1964 Mercedes Tour Bus",5,120.28,56,6735.68
141,"1926 Ford Fire Engine",5,49.83,47,2342.01
141,"1992 Ferrari 360 Spider red",5,157.49,60,9449.40
141,"1970 Dodge Coronet",5,47.40,21,995.40
141,"1962 Volkswagen Microbus",5,109.90,70,7693.00
141,"1958 Chevy Corvette Limited Edition",5,32.88,30,986.40
141,"1992 Porsche Cayenne Turbo Silver",5,108.82,31,3373.42
141,"1954 Greyhound Scenicruiser",5,50.86,19,966.34
141,"Diamond T620 Semi-Skirted Tanker",5,105.33,26,2738.58
175,"2001 Ferrari Enzo",5,201.57,36,7256.52
175,"1969 Corvair Monza",5,145.04,47,6816.88
175,"1969 Ford Falcon",5,173.02,22,3806.44
175,"1970 Triumph Spitfire",5,133.57,49,6544.93
175,"1950's Chicago Surface Lines Streetcar",5,56.55,24,1357.20
175,"1962 City of Detroit Streetcar",5,53.31,51,2718.81
362,"1972 Alfa Romeo GTA",5,114.24,49,5597.76
362,"1999 Yamaha Speed Boat",5,77.42,44,3406.48
362,"1903 Ford Model A",5,128.39,41,5263.99
362,"Collectable Wooden Train",5,85.71,48,4114.08
362,"1904 Buick Runabout",5,83.38,56,4669.28
362,"18th century schooner",5,108.14,43,4650.02
362,"1912 Ford Model T Delivery Wagon",5,72.58,60,4354.80
362,"1940 Ford Delivery Sedan",5,72.96,51,3720.96
362,"The Schooner Bluenose",5,62.00,37,2294.00
362,"The Mayflower",5,74.48,34,2532.32
362,"The USS Constitution Ship",5,61.44,31,1904.64
362,"The Titanic",5,84.14,28,2355.92
362,"The Queen Mary",5,84.41,40,3376.40
362,"Pont Yacht",5,54.60,47,2566.20
471,"1941 Chevrolet Special Deluxe Cabriolet",5,86.81,51,4427.31
471,"1900s Vintage Bi-Plane",5,60.97,21,1280.37
471,"1937 Horch 930V Limousine",5,59.83,18,1076.94
471,"HMS Bounty",5,73.32,32,2346.24
471,"Boeing X-32A JSF",5,43.20,42,1814.40
386,"1980s Black Hawk Helicopter",5,129.31,24,3103.44
386,"P-51-D Mustang",5,70.96,15,1064.40
386,"1928 British Royal Navy Airplane",5,90.82,47,4268.54
386,"1960 BSA Gold Star DBD34",5,62.46,32,1998.72
386,"Corsair F4U ( Bird Cage)",5,64.83,18,1166.94
386,"1900s Vintage Tri-Plane",5,70.28,48,3373.44
386,"1997 BMW F650 ST",5,86.90,45,3910.50
386,"1928 Ford Phaeton Deluxe",5,68.10,26,1770.60
386,"1930 Buick Marquette Phaeton",5,39.71,37,1469.27
386,"American Airlines: B767-300",5,88.60,23,2037.80
386,"America West Airlines B757-200",5,84.76,22,1864.72
386,"ATA: B757-300",5,98.48,41,4037.68
386,"F/A 18 Hornet 1/72",5,65.60,39,2558.40
386,"American Airlines: MD-11S",5,63.67,43,2737.81
141,"1969 Harley Davidson Ultimate Chopper",5,79.43,66,5242.38
141,"1996 Moto Guzzi 1100i",5,116.56,45,5245.20
141,"2003 Harley-Davidson Eagle Drag Bike",5,162.67,56,9109.52
141,"2002 Suzuki XREO",5,144.60,21,3036.60
141,"1936 Harley Davidson El Knucklehead",5,58.75,36,2115.00
141,"1997 BMW R 1100 S",5,109.32,35,3826.20
412,"1969 Dodge Super Bee",5,70.76,16,1132.16
412,"1976 Ford Gran Torino",5,139.64,27,3770.28
412,"1957 Vespa GS150",5,56.57,33,1866.81
412,"1957 Corvette Convertible",5,120.53,28,3374.84
412,"1982 Ducati 900 Monster",5,64.41,52,3349.32
412,"1961 Chevrolet Impala",5,66.29,10,662.90
412,"1982 Ducati 996 R",5,36.61,43,1574.23
412,"1974 Ducati 350 Mk3 Desmo",5,100.01,50,5000.50
412,"2002 Yamaha YZR M1",5,72.41,40,2896.40
382,"1968 Ford Mustang",5,182.90,12,2194.80
382,"1968 Dodge Charger",5,111.57,10,1115.70
382,"1970 Plymouth Hemi Cuda",5,64.64,34,2197.76
382,"1969 Dodge Charger",5,99.04,32,3169.28
382,"1993 Mazda RX-7",5,117.48,38,4464.24
382,"1965 Aston Martin DB5",5,100.80,37,3729.60
382,"1948 Porsche 356-A Roadster",5,67.76,39,2642.64
382,"1995 Honda Civic",5,133.72,34,4546.48
382,"1999 Indy 500 Monte Carlo SS",5,116.16,55,6388.80
382,"1992 Ferrari 360 Spider red",5,165.95,35,5808.25
382,"1948 Porsche Type 356 Roadster",5,114.44,43,4920.92
382,"1982 Lamborghini Diablo",5,32.10,15,481.50
382,"1971 Alpine Renault 1600s",5,52.66,55,2896.30
382,"1956 Porsche 356A Coupe",5,112.34,70,7863.80
282,"1917 Grand Touring Sedan",5,153.00,37,5661.00
282,"1911 Ford Town Car",5,52.06,36,1874.16
282,"1932 Model A Ford J-Coupe",5,116.96,45,5263.20
282,"1932 Alfa Romeo 8C2300 Spider Sport",5,73.62,66,4858.92
282,"1957 Ford Thunderbird",5,68.42,36,2463.12
282,"1970 Chevy Chevelle SS 454",5,60.26,60,3615.60
282,"1966 Shelby Cobra 427 S/C",5,48.80,37,1805.60
282,"1939 Chevrolet Deluxe Coupe",5,32.19,45,1448.55
282,"1949 Jaguar XK 120",5,76.33,39,2976.87
282,"1952 Citroen-15CV",5,115.09,55,6329.95
282,"1969 Chevrolet Camaro Z28",5,77.05,35,2696.75
282,"2002 Chevy Corvette",5,104.94,26,2728.44
282,"1936 Mercedes Benz 500k Roadster",5,35.29,15,529.35
124,"1928 Mercedes-Benz SSK",5,167.06,35,5847.10
124,"1938 Cadillac V-16 Presidential Limousine",5,44.80,40,1792.00
157,"1937 Lincoln Berline",5,91.44,51,4663.44
157,"1936 Mercedes-Benz 500K Special Roadster",5,47.44,25,1186.00
314,"1913 Ford Model T Speedster",5,89.15,10,891.50
314,"1934 Ford V8 Coupe",5,56.21,31,1742.51
314,"18th Century Vintage Horse Carriage",5,98.44,21,2067.24
314,"1917 Maxwell Touring Car",5,80.36,21,1687.56
314,"1936 Chrysler Airflow",5,78.89,28,2208.92
141,"1952 Alpine Renault 1300",5,201.44,50,10072.00
141,"1958 Setra Bus",5,121.64,49,5960.36
141,"1940 Ford Pickup Truck",5,108.50,54,5859.00
141,"1939 Cadillac Limousine",5,40.25,26,1046.50
141,"1996 Peterbilt 379 Stake Bed with Outrigger",5,54.94,44,2417.36
141,"1982 Camaro Z28",5,85.98,46,3955.08
119,"1962 LanciaA Delta 16V",5,131.49,38,4996.62
119,"1957 Chevy Pickup",5,95.99,33,3167.67
119,"1998 Chrysler Plymouth Prowler",5,147.36,28,4126.08
119,"1964 Mercedes Tour Bus",5,117.82,38,4477.16
119,"1926 Ford Fire Engine",5,48.62,19,923.78
119,"1992 Ferrari 360 Spider red",5,140.55,28,3935.40
119,"1940s Ford truck",5,107.76,38,4094.88
119,"1970 Dodge Coronet",5,53.75,55,2956.25
119,"1962 Volkswagen Microbus",5,127.79,49,6261.71
119,"1958 Chevy Corvette Limited Edition",5,31.82,31,986.42
119,"1980’s GM Manhattan Express",5,83.79,41,3435.39
119,"1954 Greyhound Scenicruiser",5,50.32,11,553.52
119,"Diamond T620 Semi-Skirted Tanker",5,94.92,18,1708.56
